city,timestamp,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,weather_condition
Paris,2024-05-30T19:00:00,19.4,87.3,49.0,0.0,brumeux
Rouen,2024-03-05 13:00:00,18.6,42.7,39.1,5.1,orageux
Toulouse,2024-06-06T15:00:00,32.4,83.0,21.0,0.0,nuageux
Lyon,2024-04-13 03:00:00,14.7,40.6,39.3,0.0,brumeux
Toulouse,02/25/2024 22:00:00,13.5,75.8,15.4,0.0,nuageux
Toulouse,2024-03-07T06:00:00,24.2,52.5,44.7,0.0,nuageux
Paris,11/03/2024 19:00,14.3,68.3,43.3,0.9,pluvieux
Rouen,27/06/2024 06:00,20.8,78.0,5.3,0.0,nuageux
Paris,26/02/2024 09:00,12.0,75.5,13.8,0.0,orageux
Toulouse,03/19/2024 01:00:00,21.7,85.5,44.9,1.9,pluvieux
Nantes,2024-02-14T23:00:00,-1.4,80.6,34.1,0.0,brumeux
Strasbourg,01/01/2024 21:00:00,3.5,77.9,8.8,0.0,brumeux
Nantes,11/03/2024 12:00,8.3,54.0,30.2,0.0,orageux
Grenoble,2024-03-20 02:00:00,"10,7",65.0,16.0,0.0,brumeux
Nantes,24/06/2024 16:00,21.0,49.1,8.5,0.9,pluvieux
Toulouse,06/29/2024 03:00:00,27.8,74.0,47.7,0.0,ensoleille
Strasbourg,06/24/2024 08:00:00,24.1,80.8,31.0,0.0,nuageux
Paris,2024-04-15T10:00:00,22.1,63.4,25.1,0.0,ensoleille
Lille,05/02/2024 01:00:00,19.7,88.9,28.8,2.2,pluvieux
Lille,2024-05-05T04:00:00,17.0,86.4,28.1,0.0,brumeux
Rouen,2024-04-12 09:00:00,8.1,84.6,4.4,8.6,pluvieux
Lille,04/12/2024 14:00:00,11.7,66.7,42.1,3.5,pluvieux
Lyon,2024-05-09 17:00:00,"9,6",66.7,24.0,0.0,orageux
Grenoble,2024-05-12 00:00:00,15.3,75.6,47.7,0.0,nuageux
Grenoble,2024-06-01 15:00:00,25.7,81.5,11.6,0.0,nuageux
Rouen,03/29/2024 01:00:00,16.6,81.6,14.6,6.9,pluvieux
Lille,05/03/2024 16:00:00,13.9,75.1,47.7,5.9,orageux
Lyon,2024-01-31T20:00:00,12.2,52.5,48.5,0.0,ensoleille
Grenoble,2024-03-16 00:00:00,11.1,73.3,32.3,7.7,pluvieux
Grenoble,2024-02-29T12:00:00,1.7,44.3,15.4,0.0,orageux
Paris,10/01/2024 16:00,9.6,63.4,22.6,3.5,pluvieux
Rouen,2024-06-04T01:00:00,27.2,74.8,38.0,0.0,nuageux
Grenoble,02/26/2024 11:00:00,6.0,46.7,23.1,0.0,pluvieux
Paris,2024-04-02 12:00:00,16.8,40.9,7.7,0.0,ensoleille
Strasbourg,2024-01-19 12:00:00,6.9,58.6,44.7,0.0,orageux
Marseille,23/02/2024 09:00,12.2,76.2,6.4,0.0,pluvieux
Lyon,07/06/2024 12:00,19.0,71.4,43.1,6.2,orageux
Rouen,23/04/2024 19:00,12.3,47.5,21.2,0.0,ensoleille
Bordeaux,01/27/2024 19:00:00,7.5,68.9,39.0,1.8,pluvieux
Toulouse,2024-02-27 09:00:00,0.6,57.7,37.5,0.0,nuageux
Grenoble,2024-05-18 17:00:00,11.1,65.9,28.9,0.0,ensoleille
Rouen,2024-03-24T06:00:00,-80.0,92.3,36.8,1.4,pluvieux
Marseille,03/26/2024 15:00:00,23.7,68.1,33.5,0.0,nuageux
Marseille,2024-02-06T04:00:00,3.3,67.2,38.6,4.8,pluvieux
Grenoble,2024-01-30 07:00:00,11.9,82.5,24.8,0.0,brumeux
Toulouse,13/06/2024 09:00,27.9,76.3,26.0,3.0,pluvieux
Strasbourg,2024-02-17 21:00:00,-2.3,73.2,3.4,0.0,ensoleille
Grenoble,06/07/2024 09:00:00,31.2,90.0,22.3,0.0,nuageux
Toulouse,11/03/2024 00:00,"20,9",92.0,11.7,0.0,nuageux
Lyon,2024-01-31T07:00:00,4.9,75.7,46.2,0.0,neigeux
Lille,27/03/2024 07:00,10.5,47.6,42.8,4.2,pluvieux
Nantes,2024-05-23 22:00:00,14.6,58.2,10.2,1.2,pluvieux
Grenoble,07/04/2024 10:00,15.3,64.8,49.8,0.0,pluvieux
Lyon,02/10/2024 10:00:00,6.8,57.4,45.3,0.0,nuageux
Paris,02/05/2024 23:00:00,1.4,43.1,5.9,0.0,brumeux
Marseille,03/27/2024 14:00:00,12.1,94.4,22.7,0.0,nuageux
Grenoble,17/06/2024 19:00,23.0,77.8,30.2,0.0,ensoleille
Rouen,2024-04-21T23:00:00,11.4,84.6,40.1,0.0,nuageux
Nantes,2024-03-01T12:00:00,12.5,42.7,9.7,1.0,pluvieux
Paris,2024-02-21 07:00:00,9.4,69.7,10.9,1.4,pluvieux
Strasbourg,2024-03-11 19:00:00,15.9,81.7,8.1,0.0,nuageux
Grenoble,28/03/2024 03:00,13.5,80.1,23.3,0.0,brumeux
Strasbourg,19/03/2024 14:00,10.5,80.9,5.2,0.0,brumeux
Rouen,2024-03-18 07:00:00,9.9,79.0,28.9,0.0,brumeux
Lille,02/06/2024 14:00:00,-3.6,85.6,10.1,0.0,brumeux
Lille,2024-06-20T00:00:00,27.1,56.4,29.5,0.0,ensoleille
Grenoble,2024-01-27T08:00:00,-1.6,72.8,44.6,7.8,orageux
Grenoble,2024-01-07 07:00:00,9.2,62.9,6.0,0.0,ensoleille
Paris,03/05/2024 08:00:00,14.9,56.7,18.7,7.4,orageux
Toulouse,2024-01-07 21:00:00,10.3,76.5,31.5,0.0,pluvieux
Grenoble,02/20/2024 05:00:00,4.5,74.7,29.3,0.0,ensoleille
Marseille,05/16/2024 05:00:00,23.9,85.1,4.9,0.0,brumeux
Lille,06/13/2024 17:00:00,16.4,41.2,9.2,0.0,brumeux
Lyon,05/18/2024 01:00:00,14.3,87.4,45.9,1.2,pluvieux
Paris,05/09/2024 19:00:00,75.0,61.9,11.7,0.0,nuageux
Lyon,2024-03-21 05:00:00,-80.0,57.0,9.1,8.8,pluvieux
Strasbourg,03/19/2024 22:00:00,19.6,86.3,21.0,0.0,nuageux
Grenoble,2024-01-24T16:00:00,11.2,44.9,45.4,0.0,neigeux
Strasbourg,04/28/2024 19:00:00,6.0,47.2,19.3,0.0,ensoleille
Nantes,04/02/2024 02:00,"10,3",64.2,6.2,0.0,nuageux
Toulouse,2024-02-28T03:00:00,10.2,74.8,17.5,0.0,pluvieux
Lille,06/02/2024 15:00:00,19.8,71.3,17.3,0.0,orageux
Nantes,05/16/2024 11:00:00,13.0,69.8,39.6,0.0,brumeux
Marseille,2024-05-15 05:00:00,25.8,67.6,29.7,7.3,pluvieux
Rouen,2024-01-15T15:00:00,0.5,59.1,19.2,0.0,neigeux
Marseille,09/04/2024 14:00,11.4,42.5,3.4,2.9,pluvieux
Marseille,2024-06-28T17:00:00,34.3,48.7,26.7,0.0,ensoleille
Bordeaux,2024-05-02T08:00:00,15.7,45.2,25.1,2.4,pluvieux
Rouen,2024-06-08T04:00:00,29.4,73.8,25.6,0.0,ensoleille
Nantes,2024-03-08 10:00:00,22.0,82.4,36.2,0.0,brumeux
Rouen,2024-01-19 04:00:00,0.9,93.4,36.8,0.0,brumeux
Marseille,05/26/2024 06:00:00,22.5,54.7,6.2,0.0,nuageux
Nantes,07/04/2024 00:00,"14,8",78.4,16.0,0.0,ensoleille
Toulouse,07/04/2024 12:00,17.4,83.3,28.1,0.0,nuageux
Marseille,01/27/2024 11:00:00,4.9,60.1,15.2,0.0,pluvieux
Paris,2024-04-01T19:00:00,7.3,44.2,30.5,5.0,orageux
Strasbourg,03/16/2024 14:00:00,NA,59.7,34.5,0.0,ensoleille
Strasbourg,2024-03-19 04:00:00,"14,2",82.6,12.5,0.0,brumeux
Nantes,16/01/2024 19:00,3.5,78.5,44.0,0.0,nuageux
Strasbourg,2024-06-15 16:00:00,21.5,47.0,26.5,0.9,
Strasbourg,2024-02-10 06:00:00,-2.2,126.7,33.2,0.0,ensoleille
Nantes,04/12/2024 02:00:00,22.3,67.8,13.6,0.0,ensoleille
Nantes,2024-02-16T04:00:00,-1.5,59.9,18.1,3.6,pluvieux
Grenoble,04/14/2024 23:00:00,8.2,73.9,34.5,6.4,orageux
Paris,2024-01-06 01:00:00,0.9,55.2,20.8,3.3,pluvieux
Rouen,2024-01-09T07:00:00,"6,8",62.1,22.3,6.0,pluvieux
Rouen,03/27/2024 15:00:00,22.4,54.9,5.0,0.0,ensoleille
Nantes,02/03/2024 22:00:00,10.6,50.5,26.2,0.0,neigeux
Lyon,12/01/2024 18:00,10.0,94.0,42.7,2.3,pluvieux
Grenoble,01/14/2024 00:00:00,"-1,7",89.3,34.9,0.4,pluvieux
Bordeaux,03/05/2024 13:00:00,17.9,58.3,15.2,0.2,pluvieux
Toulouse,2024-04-14T11:00:00,11.6,53.2,10.5,5.2,orageux
Grenoble,2024-02-06 03:00:00,3.6,78.9,33.7,2.7,pluvieux
Nantes,03/02/2024 04:00:00,18.9,92.5,24.2,0.0,brumeux
Paris,27/02/2024 09:00,0.3,46.2,25.5,0.0,ensoleille
Lyon,2024-06-18 03:00:00,"23,1",43.0,23.6,0.0,ensoleille
Lille,05/19/2024 04:00:00,8.0,83.4,39.4,0.0,nuageux
Nantes,2024-02-19T17:00:00,-2.6,43.8,12.7,0.3,pluvieux
Strasbourg,2024-02-22 03:00:00,7.7,81.1,35.1,0.0,brumeux
Bordeaux,03/30/2024 14:00:00,"10,2",81.3,25.9,0.0,brumeux
Marseille,01/01/2024 16:00,"0,7",86.2,2.3,0.0,nuageux
Lille,03/16/2024 21:00:00,13.7,76.6,31.0,0.0,nuageux
Marseille,05/02/2024 10:00:00,21.8,61.9,31.4,6.7,orageux
Paris,2024-01-06T16:00:00,6.6,55.3,33.8,0.0,nuageux
Strasbourg,03/14/2024 12:00:00,13.6,79.3,14.9,0.0,ensoleille
Strasbourg,06/26/2024 19:00:00,16.7,50.2,11.2,0.0,orageux
Strasbourg,30/05/2024 22:00,7.8,46.4,37.8,5.7,pluvieux
Marseille,2024-04-15 08:00:00,24.2,87.2,14.1,2.2,pluvieux
Marseille,2024-02-27T19:00:00,5.1,93.8,26.8,0.0,nuageux
Paris,2024-05-31T17:00:00,14.4,83.2,0.5,0.0,brumeux
Marseille,13/02/2024 03:00,7.7,51.0,42.2,0.0,orageux
Strasbourg,2024-02-08 16:00:00,3.1,62.2,31.8,0.0,brumeux
Rouen,2024-02-18 20:00:00,"9,2",65.9,19.7,8.8,pluvieux
Lille,2024-03-16T03:00:00,20.4,78.7,41.9,4.8,pluvieux
Grenoble,04/16/2024 02:00:00,"75,0",80.3,31.3,0.0,nuageux
Lyon,2024-03-11 02:00:00,22.2,52.4,47.9,1.3,pluvieux
Lyon,03/04/2024 13:00:00,15.7,50.3,8.0,0.0,orageux
Strasbourg,01/16/2024 14:00:00,1.6,64.6,42.0,0.0,ensoleille
Nantes,04/23/2024 10:00:00,12.7,62.0,29.9,4.2,pluvieux
Rouen,2024-03-03T09:00:00,12.7,56.0,5.2,7.7,pluvieux
Bordeaux,2024-02-24 16:00:00,7.1,46.2,2.3,0.0,brumeux
Strasbourg,04/09/2024 19:00:00,16.6,65.8,36.4,0.0,ensoleille
Rouen,03/28/2024 04:00:00,11.1,94.8,36.0,2.0,pluvieux
Toulouse,2024-03-27 15:00:00,11.6,74.6,29.0,2.8,pluvieux
Bordeaux,14/06/2024 02:00,22.7,84.7,33.4,0.0,brumeux
Toulouse,05/31/2024 23:00:00,14.7,80.6,11.0,0.0,nuageux
Rouen,02/28/2024 15:00:00,"5,5",57.8,29.2,0.0,ensoleille
Bordeaux,2024-06-27T01:00:00,34.6,52.6,13.8,0.0,nuageux
Strasbourg,2024-04-07 13:00:00,9.8,86.2,28.6,0.4,pluvieux
Rouen,02/02/2024 23:00,7.3,63.1,14.7,0.0,orageux
Rouen,03/29/2024 22:00:00,7.0,89.0,12.3,0.0,brumeux
Rouen,02/02/2024 05:00,10.3,91.3,18.3,0.0,brumeux
Lille,02/12/2024 20:00:00,-1.0,73.7,37.1,1.7,pluvieux
Bordeaux,2024-02-25 13:00:00,7.8,93.9,17.2,4.4,pluvieux
Nantes,05/17/2024 09:00:00,9.5,83.4,3.8,0.0,brumeux
Marseille,2024-03-30 17:00:00,20.2,77.7,30.0,0.0,nuageux
Strasbourg,02/19/2024 04:00:00,2.8,55.9,1.5,7.1,orageux
Toulouse,02/03/2024 20:00,22.8,84.8,22.2,0.0,brumeux
Nantes,11/06/2024 23:00,19.4,80.4,33.8,0.0,brumeux
Nantes,2024-01-06T10:00:00,3.7,44.0,14.8,0.0,orageux
Rouen,10/01/2024 07:00,NA,61.3,8.0,0.0,ensoleille
Strasbourg,03/06/2024 23:00:00,6.4,82.1,41.0,0.0,brumeux
Lyon,2024-03-03T01:00:00,22.6,64.3,38.4,0.0,ensoleille
Rouen,06/05/2024 02:00:00,30.7,65.1,36.0,0.0,nuageux
Rouen,2024-05-28T04:00:00,16.0,70.9,25.2,0.0,nuageux
Grenoble,2024-06-18T00:00:00,30.8,87.2,24.0,0.0,nuageux
Bordeaux,03/30/2024 04:00:00,12.4,82.3,14.2,0.0,nuageux
Paris,06/30/2024 14:00:00,21.4,73.6,43.9,0.0,ensoleille
Toulouse,2024-01-14T04:00:00,4.3,60.3,43.1,0.0,orageux
Paris,04/02/2024 18:00,"5,7",59.1,31.7,0.0,brumeux
Grenoble,02/24/2024 07:00:00,1.8,46.8,48.9,0.0,orageux
Strasbourg,2024-01-03 04:00:00,2.5,53.8,4.8,0.0,neigeux
Marseille,2024-06-20T20:00:00,23.0,64.7,39.0,1.0,pluvieux
Paris,06/18/2024 14:00:00,32.0,63.6,30.4,0.0,ensoleille
Nantes,2024-02-16 05:00:00,-0.5,62.9,42.7,8.8,orageux
Paris,2024-05-21 11:00:00,11.0,60.6,44.4,3.8,pluvieux
Rouen,02/14/2024 13:00:00,11.1,70.1,11.9,0.0,brumeux
Lyon,30/04/2024 01:00,21.5,64.9,10.6,7.4,pluvieux
Grenoble,24/03/2024 13:00,19.7,88.1,11.6,7.6,pluvieux
Lille,05/30/2024 00:00:00,16.5,44.9,11.6,0.0,nuageux
Lille,15/04/2024 14:00,"8,2",80.4,24.4,0.0,nuageux
Nantes,06/21/2024 21:00:00,27.0,65.3,21.3,0.0,ensoleille
Bordeaux,2024-03-11 23:00:00,23.2,90.1,49.5,0.0,nuageux
Toulouse,01/30/2024 14:00:00,2.8,79.8,46.4,2.1,pluvieux
Marseille,09/04/2024 06:00,19.5,68.3,45.4,6.7,pluvieux
Nantes,2024-02-16T19:00:00,8.0,85.1,2.4,0.0,nuageux
Bordeaux,04/07/2024 19:00:00,20.7,91.0,6.8,0.0,nuageux
Bordeaux,2024-01-03 02:00:00,8.5,89.2,17.9,0.0,nuageux
Grenoble,29/02/2024 16:00,12.3,63.7,17.6,0.0,neigeux
Marseille,03/07/2024 21:00:00,null,42.5,7.8,0.0,ensoleille
Toulouse,04/25/2024 20:00:00,19.9,93.1,32.1,0.6,pluvieux
Marseille,2024-05-10 20:00:00,21.0,65.8,35.5,0.0,ensoleille
Strasbourg,2024-05-04 15:00:00,17.3,54.0,38.1,0.0,pluvieux
Lille,2024-02-10T21:00:00,2.8,69.3,15.1,2.7,pluvieux
Strasbourg,07/04/2024 04:00,19.8,69.9,0.6,5.6,orageux
Grenoble,04/23/2024 12:00:00,12.0,67.1,45.8,0.0,pluvieux
Rouen,03/15/2024 02:00:00,"16,5",,27.2,3.7,pluvieux
Lille,05/14/2024 15:00:00,15.2,54.5,23.7,0.0,orageux
Lille,01/02/2024 21:00,-4.6,59.0,0.0,0.0,ensoleille
Paris,2024-02-05 01:00:00,10.0,41.1,46.1,0.0,nuageux
Strasbourg,2024-01-11 19:00:00,"-0,9",66.3,29.3,0.0,ensoleille
Rouen,06/28/2024 12:00:00,19.3,41.8,33.9,6.3,pluvieux
Paris,14/04/2024 02:00,9.3,67.8,17.4,0.0,brumeux
Strasbourg,2024-03-24 17:00:00,"5,5",89.6,36.0,0.0,nuageux
Bordeaux,05/27/2024 11:00:00,"21,8",70.8,21.7,5.6,pluvieux
Grenoble,01/02/2024 04:00,7.0,79.4,16.8,0.0,neigeux
Bordeaux,02/08/2024 14:00:00,"7,5",63.9,11.0,0.0,neigeux
Lyon,2024-02-28T03:00:00,9.2,69.0,48.0,0.0,brumeux
Nantes,2024-02-10T22:00:00,-2.4,49.0,39.5,0.0,brumeux
Lyon,2024-03-05 04:00:00,11.7,61.8,8.5,6.7,orageux
Bordeaux,19/06/2024 08:00,29.2,76.2,28.2,0.0,nuageux
Toulouse,2024-02-20 11:00:00,4.6,70.3,29.8,0.0,ensoleille
Grenoble,2024-03-08 17:00:00,18.2,83.7,14.1,9.4,orageux
Marseille,2024-02-18T14:00:00,3.6,78.0,31.0,0.0,brumeux
Rouen,03/27/2024 06:00:00,7.6,90.2,43.5,0.0,brumeux
Paris,17/05/2024 11:00,12.3,45.1,7.0,0.0,orageux
Nantes,2024-06-06T04:00:00,20.6,59.2,7.5,0.0,nuageux
Marseille,25/04/2024 09:00,16.8,52.7,3.5,4.3,pluvieux
Nantes,2024-05-25 06:00:00,10.6,66.9,22.3,0.0,orageux
Toulouse,26/06/2024 06:00,23.6,44.4,37.8,2.5,pluvieux
Marseille,05/27/2024 16:00:00,15.2,76.1,46.0,0.0,neigeux
Lyon,01/01/2024 08:00:00,12.2,44.3,14.5,0.0,neigeux
Toulouse,05/05/2024 15:00,17.3,57.2,37.3,0.0,orageux
Lille,05/28/2024 16:00:00,NA,52.2,47.9,4.3,pluvieux
Grenoble,06/15/2024 15:00:00,32.2,49.9,2.8,0.0,ensoleille
Grenoble,2024-03-01 19:00:00,13.4,61.5,49.0,0.0,neigeux
Nantes,05/16/2024 04:00:00,7.1,61.3,28.7,0.3,pluvieux
Nantes,2024-02-11 03:00:00,1.5,46.8,23.4,0.0,nuageux
Lyon,2024-03-06 17:00:00,14.2,77.3,42.9,0.0,pluvieux
Nantes,2024-03-22T21:00:00,10.1,58.4,37.9,0.0,brumeux
Nantes,2024-01-22T16:00:00,"10,1",60.9,39.3,0.0,brumeux
Bordeaux,2024-03-17 00:00:00,,87.4,26.1,0.0,brumeux
Lille,2024-06-28T04:00:00,27.6,61.9,39.3,0.0,nuageux
Strasbourg,2024-03-03T17:00:00,"17,3",56.6,32.6,0.0,orageux
Lille,03/13/2024 10:00:00,6.9,56.4,21.1,0.0,orageux
Marseille,25/06/2024 09:00,"31,2",82.1,18.9,0.3,pluvieux
Grenoble,2024-05-20 17:00:00,16.9,58.4,46.6,0.0,brumeux
Lille,06/16/2024 02:00:00,15.9,79.2,19.6,0.0,brumeux
Marseille,03/12/2024 05:00:00,22.9,91.7,12.9,0.0,brumeux
Paris,24/06/2024 16:00,18.5,44.7,28.7,0.0,pluvieux
Lille,2024-05-20 03:00:00,"10,0",44.9,20.0,0.0,brumeux
Paris,2024-06-12 03:00:00,18.7,46.3,26.1,0.0,nuageux
Strasbourg,04/03/2024 10:00,8.9,73.5,28.7,0.0,ensoleille
Rouen,2024-01-01T02:00:00,"-1,4",78.8,46.5,0.0,brumeux
Paris,2024-02-24T00:00:00,-1.6,78.3,27.4,0.0,neigeux
Paris,04/05/2024 09:00:00,18.9,80.5,22.2,0.0,nuageux
Grenoble,2024-02-21 13:00:00,11.4,93.6,40.0,0.0,nuageux
Strasbourg,2024-01-11T17:00:00,7.4,72.8,36.9,7.0,pluvieux
Lille,15/01/2024 23:00,7.7,66.5,3.6,1.4,pluvieux
Toulouse,2024-04-29T01:00:00,17.2,91.4,43.0,4.8,pluvieux
Lille,02/01/2024 19:00:00,-0.9,84.3,20.8,0.0,nuageux
Bordeaux,01/03/2024 04:00,11.4,53.6,36.1,0.0,ensoleille
Paris,01/28/2024 18:00:00,-1.1,49.1,6.9,9.3,orageux
Toulouse,27/05/2024 04:00,21.5,56.8,28.4,0.0,nuageux
Bordeaux,2024-05-01T10:00:00,23.3,74.9,37.0,0.0,nuageux
Marseille,2024-03-14T23:00:00,17.2,88.9,21.6,1.7,pluvieux
Bordeaux,05/28/2024 17:00:00,17.8,41.8,36.9,0.0,neigeux
Bordeaux,2024-02-09T02:00:00,"11,3",126.6,10.2,4.8,pluvieux
Toulouse,2024-06-22T09:00:00,30.8,57.2,8.1,9.7,pluvieux
Lille,2024-01-14 23:00:00,9.6,51.9,33.8,9.0,pluvieux
Lyon,04/28/2024 11:00:00,9.9,53.3,26.1,0.0,orageux
Strasbourg,09/06/2024 12:00,22.2,43.2,33.9,0.0,nuageux
Toulouse,2024-03-06T13:00:00,25.2,84.1,27.2,0.0,nuageux
Nantes,2024-06-19 23:00:00,32.8,82.2,24.0,8.4,pluvieux
Strasbourg,2024-03-20T22:00:00,17.0,70.8,29.7,0.0,neigeux
Strasbourg,04/23/2024 23:00:00,10.5,74.1,28.9,0.0,neigeux
Grenoble,2024-01-29T11:00:00,4.9,66.3,46.1,0.0,ensoleille
Grenoble,2024-06-28T21:00:00,17.2,71.5,28.9,0.0,orageux
Rouen,04/11/2024 05:00:00,16.7,68.1,11.3,0.0,orageux
Toulouse,2024-02-06 23:00:00,"2,8",48.8,6.5,0.0,brumeux
Lyon,2024-03-06 07:00:00,7.6,49.8,7.6,0.0,
Lyon,2024-04-02 18:00:00,15.4,55.1,46.1,0.0,
Nantes,2024-06-19 16:00:00,24.0,75.4,43.2,0.0,nuageux
Paris,01/03/2024 17:00,"16,6",42.7,13.6,0.0,neigeux
Toulouse,2024-05-05 03:00:00,20.7,45.9,5.6,0.0,nuageux
Strasbourg,28/02/2024 21:00,"-0,6",92.1,14.8,1.3,pluvieux
Toulouse,04/05/2024 06:00,24.1,71.1,38.8,0.0,ensoleille
Lyon,26/01/2024 04:00,6.4,45.8,47.0,0.0,pluvieux
Lille,06/04/2024 02:00:00,75.0,44.9,5.9,2.4,pluvieux
Strasbourg,09/04/2024 15:00,"11,4",90.5,40.4,0.0,brumeux
Grenoble,2024-01-23T00:00:00,"9,5",65.5,10.4,0.0,brumeux
Lille,04/06/2024 08:00:00,7.4,89.6,44.9,6.3,orageux
Lyon,2024-02-21T02:00:00,10.1,91.1,7.4,0.0,nuageux
Grenoble,19/05/2024 03:00,16.2,40.3,47.5,0.0,neigeux
Rouen,2024-03-21T11:00:00,21.6,54.9,43.5,0.0,nuageux
Toulouse,2024-01-07T01:00:00,10.3,78.5,11.9,0.0,neigeux
Marseille,2024-06-08 03:00:00,23.2,43.1,34.5,0.0,nuageux
Toulouse,27/03/2024 07:00,16.3,87.6,15.3,0.0,nuageux
Paris,2024-04-22 09:00:00,11.7,89.6,17.8,0.0,nuageux
Strasbourg,17/01/2024 05:00,-1.9,46.6,37.2,0.0,
Lille,2024-01-19T12:00:00,0.3,72.8,30.6,0.0,pluvieux
Paris,2024-01-02T02:00:00,7.3,76.8,31.7,0.0,ensoleille
Rouen,04/06/2024 06:00,21.7,49.1,47.1,0.0,ensoleille
Lyon,01/27/2024 18:00:00,0.6,73.0,49.0,0.0,brumeux
Lille,2024-03-16T22:00:00,9.0,93.3,43.5,0.0,nuageux
Marseille,2024-05-23 06:00:00,25.3,45.7,43.9,1.1,pluvieux
Grenoble,2024-01-10T17:00:00,11.0,86.4,37.2,0.0,brumeux
Nantes,06/01/2024 14:00:00,26.7,78.5,13.5,0.0,ensoleille
Lille,01/01/2024 12:00,-1.6,62.3,7.2,0.0,
Rouen,11/02/2024 09:00,8.0,88.6,17.0,0.0,nuageux
Lyon,2024-02-16T20:00:00,9.3,72.6,7.0,0.0,neigeux
Toulouse,05/29/2024 23:00:00,11.3,79.8,3.9,0.0,pluvieux
Strasbourg,2024-02-15 19:00:00,-1.4,87.2,25.9,0.0,nuageux
Grenoble,2024-01-27T04:00:00,2.4,87.0,30.0,0.0,brumeux
Marseille,06/20/2024 16:00:00,22.4,63.8,39.2,0.0,ensoleille
Bordeaux,29/05/2024 17:00,"10,8",44.4,14.4,0.0,ensoleille
Rouen,24/02/2024 13:00,-0.9,44.8,19.1,0.0,orageux
Lyon,2024-01-24T14:00:00,4.2,74.1,34.5,0.0,pluvieux
Bordeaux,22/02/2024 08:00,"1,3",45.9,48.6,0.0,neigeux
Rouen,01/26/2024 07:00:00,12.3,59.4,42.6,5.0,pluvieux
Toulouse,02/09/2024 15:00:00,"14,9",61.6,20.2,0.0,brumeux
Strasbourg,2024-06-20T17:00:00,23.6,59.2,11.8,0.0,nuageux
Marseille,05/28/2024 20:00:00,23.4,71.0,4.2,0.0,ensoleille
Paris,2024-05-16T08:00:00,"8,0",81.7,27.7,0.0,brumeux
Rouen,2024-02-19T07:00:00,6.9,64.5,25.3,0.0,orageux
Lille,2024-02-06 16:00:00,4.6,78.7,44.0,0.0,neigeux
Lille,21/06/2024 14:00,24.9,110.1,8.5,0.0,nuageux
Grenoble,2024-04-08T20:00:00,11.5,80.1,11.6,7.4,pluvieux
Rouen,06/13/2024 14:00:00,22.1,67.8,17.7,0.0,nuageux
Rouen,2024-05-12 01:00:00,17.7,44.4,2.1,0.0,orageux
Nantes,2024-02-02T04:00:00,9.3,73.8,16.2,0.0,ensoleille
Toulouse,2024-02-22 20:00:00,7.0,67.7,1.1,0.0,pluvieux
Lille,08/03/2024 12:00,6.3,64.9,0.4,0.0,ensoleille
Bordeaux,04/30/2024 20:00:00,12.0,61.1,44.6,0.0,pluvieux
Marseille,2024-05-02 09:00:00,19.5,47.6,48.3,0.0,neigeux
Rouen,05/02/2024 08:00,-1.4,80.3,27.7,0.0,brumeux
Marseille,03/17/2024 04:00:00,18.7,53.2,1.9,2.5,pluvieux
Lille,05/03/2024 21:00:00,"8,7",50.8,41.7,2.8,pluvieux
Paris,05/04/2024 21:00:00,11.6,47.9,25.7,4.3,pluvieux
Rouen,06/25/2024 16:00:00,"29,0",65.1,3.5,9.1,orageux
Lyon,2024-02-21T12:00:00,1.4,46.1,38.9,0.0,ensoleille
Rouen,2024-05-17T09:00:00,"19,7",69.9,43.5,6.2,orageux
Rouen,2024-03-23 11:00:00,15.9,59.6,3.0,0.0,brumeux
Grenoble,03/05/2024 11:00:00,14.1,52.4,28.3,0.0,ensoleille
Nantes,2024-04-08 06:00:00,11.5,53.5,19.1,2.9,pluvieux
Bordeaux,2024-02-22 02:00:00,7.9,74.9,34.6,0.0,pluvieux
Nantes,05/05/2024 19:00:00,7.8,87.0,29.7,0.0,nuageux
Nantes,2024-03-28T05:00:00,"18,4",60.9,30.8,0.0,neigeux
Nantes,09/02/2024 05:00,"-2,3",56.3,1.3,8.6,orageux
Lille,2024-05-20 12:00:00,20.0,45.0,9.3,0.0,ensoleille
Rouen,2024-02-19T06:00:00,2.9,45.7,15.1,0.0,neigeux
Marseille,01/19/2024 13:00:00,11.9,66.0,5.5,0.0,orageux
Marseille,01/18/2024 11:00:00,"0,7",55.7,26.1,4.8,pluvieux
Bordeaux,05/23/2024 20:00:00,12.5,81.7,31.5,0.0,nuageux
Lyon,2024-03-30 16:00:00,9.5,68.4,43.9,2.8,pluvieux
Nantes,2024-06-09T04:00:00,28.4,85.1,13.1,6.0,pluvieux
Strasbourg,2024-02-04 03:00:00,-0.2,85.5,23.6,2.8,pluvieux
Marseille,03/18/2024 16:00:00,13.4,49.9,44.7,0.0,orageux
Marseille,2024-02-28 07:00:00,12.1,69.4,2.6,5.7,orageux
Toulouse,04/05/2024 04:00,16.6,45.5,33.9,0.0,brumeux
Toulouse,2024-06-12 03:00:00,31.5,67.8,8.0,0.0,nuageux
Lille,06/06/2024 00:00,22.8,84.5,4.3,5.3,orageux
Lyon,2024-04-21 04:00:00,17.8,81.4,45.0,0.0,brumeux
Marseille,2024-01-24T04:00:00,5.5,85.1,39.7,0.0,nuageux
